fecha,hora,demanda_kw
2024-09-25,17,185.81
2024-09-25,18,189.49
2024-09-25,19,185.05
2024-09-25,20,165.37
2024-09-25,21,147.62
2024-09-25,22,119.82
2024-09-25,23,98.7
2024-09-26,0,92.17
2024-09-26,1,86.57
2024-09-26,2,77.95
2024-09-26,3,75.74
2024-09-26,4,73.99
2024-09-26,5,75.75
2024-09-26,6,96.21
2024-09-26,7,107.32
2024-09-26,8,127.45
2024-09-26,9,161.95
2024-09-26,10,173.35
2024-09-26,11,189.55
2024-09-26,12,193.33
2024-09-26,13,183.0
2024-09-26,14,173.37
2024-09-26,15,161.38
2024-09-26,16,171.34
2024-09-26,17,178.64
2024-09-26,18,194.95
2024-09-26,19,182.72
2024-09-26,20,164.19
2024-09-26,21,149.84
2024-09-26,22,117.99
2024-09-26,23,95.36
2024-09-27,0,93.26
2024-09-27,1,81.56
2024-09-27,2,80.43
2024-09-27,3,77.71
2024-09-27,4,75.33
2024-09-27,5,79.26
2024-09-27,6,94.28
2024-09-27,7,108.82
2024-09-27,8,128.45
2024-09-27,9,159.56
2024-09-27,10,176.58
2024-09-27,11,187.93
2024-09-27,12,198.9
2024-09-27,13,189.47
2024-09-27,14,175.63
2024-09-27,15,164.64
2024-09-27,16,168.12
2024-09-27,17,178.31
2024-09-27,18,185.33
2024-09-27,19,192.55
2024-09-27,20,164.85
2024-09-27,21,146.19
2024-09-27,22,115.99
2024-09-27,23,100.83
2024-09-28,0,82.57
2024-09-28,1,76.28
2024-09-28,2,70.0
2024-09-28,3,70.0
2024-09-28,4,70.0
2024-09-28,5,71.14
2024-09-28,6,83.3
2024-09-28,7,97.3
2024-09-28,8,115.73
2024-09-28,9,141.25
2024-09-28,10,159.22
2024-09-28,11,169.27
2024-09-28,12,176.6
2024-09-28,13,168.73
2024-09-28,14,160.56
2024-09-28,15,150.78
2024-09-28,16,150.9
2024-09-28,17,166.72
2024-09-28,18,176.73
2024-09-28,19,163.36
2024-09-28,20,147.72
2024-09-28,21,135.12
2024-09-28,22,106.76
2024-09-28,23,89.63
2024-09-29,0,84.25
2024-09-29,1,73.3
2024-09-29,2,70.0
2024-09-29,3,70.0
2024-09-29,4,70.0
2024-09-29,5,70.0
2024-09-29,6,80.36
2024-09-29,7,96.52
2024-09-29,8,115.04
2024-09-29,9,141.42
2024-09-29,10,158.66
2024-09-29,11,162.34
2024-09-29,12,181.05
2024-09-29,13,167.63
2024-09-29,14,156.31
2024-09-29,15,149.87
2024-09-29,16,152.44
2024-09-29,17,162.32
2024-09-29,18,169.29
2024-09-29,19,167.15
2024-09-29,20,155.99
2024-09-29,21,134.03
2024-09-29,22,108.18
2024-09-29,23,88.75
2024-09-30,0,94.18
2024-09-30,1,84.05
2024-09-30,2,77.56
2024-09-30,3,79.33
2024-09-30,4,73.36
2024-09-30,5,81.46
2024-09-30,6,96.63
2024-09-30,7,107.63
2024-09-30,8,130.95
2024-09-30,9,156.33
2024-09-30,10,178.27
2024-09-30,11,188.62
2024-09-30,12,202.35
2024-09-30,13,194.06
2024-09-30,14,172.35
2024-09-30,15,166.44
2024-09-30,16,168.34
2024-09-30,17,182.82
2024-09-30,18,186.76
2024-09-30,19,189.37
2024-09-30,20,173.97
2024-09-30,21,149.26
2024-09-30,22,117.57
2024-09-30,23,97.79
2024-10-01,0,95.69
2024-10-01,1,86.3
2024-10-01,2,79.89
2024-10-01,3,76.04
2024-10-01,4,77.82
2024-10-01,5,81.39
2024-10-01,6,95.99
2024-10-01,7,109.92
2024-10-01,8,136.14
2024-10-01,9,165.28
2024-10-01,10,182.42
2024-10-01,11,191.12
2024-10-01,12,207.79
2024-10-01,13,192.6
2024-10-01,14,186.7
2024-10-01,15,171.54
2024-10-01,16,180.17
2024-10-01,17,187.77
2024-10-01,18,204.12
2024-10-01,19,197.16
2024-10-01,20,177.52
2024-10-01,21,152.86
2024-10-01,22,123.85
2024-10-01,23,100.13
2024-10-02,0,100.37
2024-10-02,1,85.06
2024-10-02,2,82.07
2024-10-02,3,78.48
2024-10-02,4,76.14
2024-10-02,5,81.3
2024-10-02,6,98.49
2024-10-02,7,110.68
2024-10-02,8,130.33
2024-10-02,9,161.86
2024-10-02,10,181.14
2024-10-02,11,195.61
2024-10-02,12,204.54
2024-10-02,13,195.73
2024-10-02,14,179.03
2024-10-02,15,175.64
2024-10-02,16,178.72
2024-10-02,17,192.38
2024-10-02,18,197.15
2024-10-02,19,191.77
2024-10-02,20,172.16
2024-10-02,21,153.92
2024-10-02,22,124.44
2024-10-02,23,94.65
2024-10-03,0,99.2
2024-10-03,1,85.76
2024-10-03,2,81.06
2024-10-03,3,80.94
2024-10-03,4,76.21
2024-10-03,5,84.0
2024-10-03,6,93.07
2024-10-03,7,112.34
2024-10-03,8,131.39
2024-10-03,9,170.09
2024-10-03,10,180.28
2024-10-03,11,198.48
2024-10-03,12,212.13
2024-10-03,13,192.14
2024-10-03,14,180.0
2024-10-03,15,174.72
2024-10-03,16,176.25
2024-10-03,17,190.27
2024-10-03,18,193.61
2024-10-03,19,191.18
2024-10-03,20,175.78
2024-10-03,21,151.67
2024-10-03,22,122.64
2024-10-03,23,109.16
2024-10-04,0,93.18
2024-10-04,1,86.72
2024-10-04,2,81.3
2024-10-04,3,79.31
2024-10-04,4,75.3
2024-10-04,5,81.92
2024-10-04,6,96.56
2024-10-04,7,111.69
2024-10-04,8,132.0
2024-10-04,9,167.9
2024-10-04,10,182.86
2024-10-04,11,197.85
2024-10-04,12,196.11
2024-10-04,13,192.65
2024-10-04,14,181.37
2024-10-04,15,166.05
2024-10-04,16,180.78
2024-10-04,17,188.07
2024-10-04,18,199.57
2024-10-04,19,192.92
2024-10-04,20,176.3
2024-10-04,21,150.3
2024-10-04,22,120.69
2024-10-04,23,99.48
2024-10-05,0,88.28
2024-10-05,1,78.25
2024-10-05,2,76.59
2024-10-05,3,71.58
2024-10-05,4,70.0
2024-10-05,5,71.04
2024-10-05,6,86.09
2024-10-05,7,103.2
2024-10-05,8,119.25
2024-10-05,9,140.39
2024-10-05,10,162.4
2024-10-05,11,185.32
2024-10-05,12,180.58
2024-10-05,13,174.7
2024-10-05,14,164.82
2024-10-05,15,153.05
2024-10-05,16,157.84
2024-10-05,17,169.36
2024-10-05,18,176.72
2024-10-05,19,175.69
2024-10-05,20,156.87
2024-10-05,21,137.71
2024-10-05,22,112.34
2024-10-05,23,92.41
2024-10-06,0,86.13
2024-10-06,1,78.55
2024-10-06,2,72.85
2024-10-06,3,70.0
2024-10-06,4,70.0
2024-10-06,5,74.47
2024-10-06,6,86.72
2024-10-06,7,101.68
2024-10-06,8,118.22
2024-10-06,9,150.91
2024-10-06,10,172.2
2024-10-06,11,176.06
2024-10-06,12,184.2
2024-10-06,13,177.17
2024-10-06,14,164.66
2024-10-06,15,159.4
2024-10-06,16,165.36
2024-10-06,17,169.48
2024-10-06,18,177.48
2024-10-06,19,173.89
2024-10-06,20,152.09
2024-10-06,21,135.87
2024-10-06,22,110.63
2024-10-06,23,93.82
2024-10-07,0,93.56
2024-10-07,1,86.56
2024-10-07,2,80.46
2024-10-07,3,79.36
2024-10-07,4,77.72
2024-10-07,5,82.33
2024-10-07,6,97.84
2024-10-07,7,113.14
2024-10-07,8,129.13
2024-10-07,9,169.47
2024-10-07,10,184.85
2024-10-07,11,193.5
2024-10-07,12,197.34
2024-10-07,13,197.35
2024-10-07,14,185.44
2024-10-07,15,173.98
2024-10-07,16,173.4
2024-10-07,17,193.6
2024-10-07,18,195.99
2024-10-07,19,194.27
2024-10-07,20,175.46
2024-10-07,21,155.86
2024-10-07,22,122.53
2024-10-07,23,104.75
2024-10-08,0,97.87
2024-10-08,1,85.62
2024-10-08,2,82.14
2024-10-08,3,78.28
2024-10-08,4,77.51
2024-10-08,5,81.87
2024-10-08,6,96.02
2024-10-08,7,108.83
2024-10-08,8,132.62
2024-10-08,9,163.44
2024-10-08,10,183.92
2024-10-08,11,191.47
2024-10-08,12,205.92
2024-10-08,13,192.44
2024-10-08,14,182.45
2024-10-08,15,173.64
2024-10-08,16,177.02
2024-10-08,17,187.92
2024-10-08,18,201.52
2024-10-08,19,198.85
2024-10-08,20,171.44
2024-10-08,21,155.38
2024-10-08,22,122.25
2024-10-08,23,98.97
2024-10-09,0,98.51
2024-10-09,1,84.69
2024-10-09,2,81.72
2024-10-09,3,79.92
2024-10-09,4,76.64
2024-10-09,5,82.4
2024-10-09,6,95.73
2024-10-09,7,113.99
2024-10-09,8,134.17
2024-10-09,9,159.76
2024-10-09,10,179.95
2024-10-09,11,183.69
2024-10-09,12,210.82
2024-10-09,13,188.81
2024-10-09,14,176.25
2024-10-09,15,174.5
2024-10-09,16,177.19
2024-10-09,17,194.36
2024-10-09,18,199.92
2024-10-09,19,196.21
2024-10-09,20,171.81
2024-10-09,21,154.1
2024-10-09,22,118.68
2024-10-09,23,102.11
2024-10-10,0,96.15
2024-10-10,1,87.9
2024-10-10,2,82.49
2024-10-10,3,80.7
2024-10-10,4,75.19
2024-10-10,5,80.34
2024-10-10,6,101.5
2024-10-10,7,111.99
2024-10-10,8,136.19
2024-10-10,9,166.52
2024-10-10,10,180.64
2024-10-10,11,202.4
2024-10-10,12,203.61
2024-10-10,13,191.37
2024-10-10,14,182.96
2024-10-10,15,174.64
2024-10-10,16,180.49
2024-10-10,17,185.89
2024-10-10,18,195.04
2024-10-10,19,196.35
2024-10-10,20,174.15
2024-10-10,21,152.57
2024-10-10,22,122.57
2024-10-10,23,102.58
2024-10-11,0,101.03
2024-10-11,1,85.46
2024-10-11,2,78.14
2024-10-11,3,78.11
2024-10-11,4,77.8
2024-10-11,5,82.4
2024-10-11,6,98.24
2024-10-11,7,112.26
2024-10-11,8,129.62
2024-10-11,9,164.41
2024-10-11,10,180.69
2024-10-11,11,200.84
2024-10-11,12,212.27
2024-10-11,13,195.17
2024-10-11,14,186.42
2024-10-11,15,170.36
2024-10-11,16,183.53
2024-10-11,17,183.69
2024-10-11,18,197.91
2024-10-11,19,193.52
2024-10-11,20,171.69
2024-10-11,21,154.44
2024-10-11,22,124.68
2024-10-11,23,99.83
2024-10-12,0,88.64
2024-10-12,1,78.17
2024-10-12,2,71.65
2024-10-12,3,72.73
2024-10-12,4,70.0
2024-10-12,5,72.89
2024-10-12,6,88.97
2024-10-12,7,105.0
2024-10-12,8,122.75
2024-10-12,9,142.71
2024-10-12,10,157.14
2024-10-12,11,170.54
2024-10-12,12,181.55
2024-10-12,13,173.19
2024-10-12,14,163.77
2024-10-12,15,157.18
2024-10-12,16,162.73
2024-10-12,17,167.01
2024-10-12,18,176.57
2024-10-12,19,173.32
2024-10-12,20,158.05
2024-10-12,21,137.1
2024-10-12,22,111.06
2024-10-12,23,90.42
2024-10-13,0,88.38
2024-10-13,1,77.61
2024-10-13,2,72.43
2024-10-13,3,72.58
2024-10-13,4,70.0
2024-10-13,5,70.9
2024-10-13,6,86.07
2024-10-13,7,98.89
2024-10-13,8,116.9
2024-10-13,9,147.17
2024-10-13,10,161.77
2024-10-13,11,171.24
2024-10-13,12,184.68
2024-10-13,13,174.14
2024-10-13,14,163.82
2024-10-13,15,153.31
2024-10-13,16,161.73
2024-10-13,17,169.82
2024-10-13,18,176.43
2024-10-13,19,183.83
2024-10-13,20,161.04
2024-10-13,21,139.75
2024-10-13,22,112.75
2024-10-13,23,92.38
2024-10-14,0,96.1
2024-10-14,1,85.8
2024-10-14,2,80.67
2024-10-14,3,80.98
2024-10-14,4,75.82
2024-10-14,5,82.0
2024-10-14,6,96.29
2024-10-14,7,113.53
2024-10-14,8,131.42
2024-10-14,9,160.98
2024-10-14,10,183.23
2024-10-14,11,188.35
2024-10-14,12,204.47
2024-10-14,13,198.68
2024-10-14,14,183.4
2024-10-14,15,166.7
2024-10-14,16,180.22
2024-10-14,17,186.17
2024-10-14,18,196.76
2024-10-14,19,194.51
2024-10-14,20,180.94
2024-10-14,21,150.89
2024-10-14,22,121.54
2024-10-14,23,101.04
2024-10-15,0,97.0
2024-10-15,1,87.74
2024-10-15,2,80.48
2024-10-15,3,77.55
2024-10-15,4,77.37
2024-10-15,5,82.73
2024-10-15,6,94.37
2024-10-15,7,111.58
2024-10-15,8,130.5
2024-10-15,9,160.99
2024-10-15,10,182.64
2024-10-15,11,190.63
2024-10-15,12,201.88
2024-10-15,13,195.42
2024-10-15,14,173.9
2024-10-15,15,173.9
2024-10-15,16,180.6
2024-10-15,17,196.01
2024-10-15,18,208.61
2024-10-15,19,187.65
2024-10-15,20,170.2
2024-10-15,21,156.52
2024-10-15,22,122.98
2024-10-15,23,100.48
2024-10-16,0,98.43
2024-10-16,1,84.5
2024-10-16,2,82.56
2024-10-16,3,80.75
2024-10-16,4,76.72
2024-10-16,5,82.55
2024-10-16,6,101.3
2024-10-16,7,111.57
2024-10-16,8,134.85
2024-10-16,9,165.37
2024-10-16,10,182.21
2024-10-16,11,190.92
2024-10-16,12,208.27
2024-10-16,13,196.46
2024-10-16,14,185.63
2024-10-16,15,169.94
2024-10-16,16,181.29
2024-10-16,17,185.85
2024-10-16,18,195.88
2024-10-16,19,188.17
2024-10-16,20,173.66
2024-10-16,21,153.19
2024-10-16,22,125.55
2024-10-16,23,98.26
2024-10-17,0,98.6
2024-10-17,1,86.44
2024-10-17,2,84.66
2024-10-17,3,81.17
2024-10-17,4,77.59
2024-10-17,5,80.61
2024-10-17,6,97.59
2024-10-17,7,108.87
2024-10-17,8,133.75
2024-10-17,9,161.04
2024-10-17,10,190.0
2024-10-17,11,186.37
2024-10-17,12,209.71
2024-10-17,13,193.12
2024-10-17,14,182.7
2024-10-17,15,178.61
2024-10-17,16,178.53
2024-10-17,17,184.57
2024-10-17,18,200.91
2024-10-17,19,194.24
2024-10-17,20,179.55
2024-10-17,21,151.09
2024-10-17,22,124.54
2024-10-17,23,100.64
2024-10-18,0,99.34
2024-10-18,1,84.69
2024-10-18,2,80.65
2024-10-18,3,77.55
2024-10-18,4,75.39
2024-10-18,5,82.36
2024-10-18,6,97.91
2024-10-18,7,113.45
2024-10-18,8,124.29
2024-10-18,9,163.14
2024-10-18,10,180.45
2024-10-18,11,195.26
2024-10-18,12,204.13
2024-10-18,13,192.94
2024-10-18,14,190.83
2024-10-18,15,168.24
2024-10-18,16,174.57
2024-10-18,17,186.96
2024-10-18,18,193.7
2024-10-18,19,199.77
2024-10-18,20,175.09
2024-10-18,21,154.81
2024-10-18,22,119.52
2024-10-18,23,103.85
2024-10-19,0,87.38
2024-10-19,1,80.22
2024-10-19,2,73.37
2024-10-19,3,70.75
2024-10-19,4,70.0
2024-10-19,5,73.37
2024-10-19,6,87.2
2024-10-19,7,99.23
2024-10-19,8,119.95
2024-10-19,9,146.04
2024-10-19,10,167.98
2024-10-19,11,173.35
2024-10-19,12,181.75
2024-10-19,13,171.31
2024-10-19,14,164.04
2024-10-19,15,154.57
2024-10-19,16,167.68
2024-10-19,17,171.77
2024-10-19,18,175.34
2024-10-19,19,173.39
2024-10-19,20,152.2
2024-10-19,21,139.04
2024-10-19,22,111.74
2024-10-19,23,90.82
2024-10-20,0,88.45
2024-10-20,1,75.66
2024-10-20,2,73.91
2024-10-20,3,72.13
2024-10-20,4,70.0
2024-10-20,5,71.51
2024-10-20,6,88.89
2024-10-20,7,99.11
2024-10-20,8,118.75
2024-10-20,9,147.65
2024-10-20,10,162.52
2024-10-20,11,178.68
2024-10-20,12,182.95
2024-10-20,13,176.3
2024-10-20,14,165.28
2024-10-20,15,149.99
2024-10-20,16,162.49
2024-10-20,17,173.84
2024-10-20,18,175.02
2024-10-20,19,173.42
2024-10-20,20,154.73
2024-10-20,21,138.49
2024-10-20,22,110.96
2024-10-20,23,94.62
2024-10-21,0,97.68
2024-10-21,1,85.89
2024-10-21,2,80.98
2024-10-21,3,76.18
2024-10-21,4,76.02
2024-10-21,5,82.37
2024-10-21,6,99.63
2024-10-21,7,115.05
2024-10-21,8,132.19
2024-10-21,9,160.13
2024-10-21,10,190.64
2024-10-21,11,200.25
2024-10-21,12,207.86
2024-10-21,13,196.77
2024-10-21,14,182.82
2024-10-21,15,178.49
2024-10-21,16,179.49
2024-10-21,17,186.8
2024-10-21,18,202.04
2024-10-21,19,194.82
2024-10-21,20,173.74
2024-10-21,21,151.82
2024-10-21,22,126.43
2024-10-21,23,101.4
2024-10-22,0,95.95
2024-10-22,1,85.9
2024-10-22,2,80.74
2024-10-22,3,79.77
2024-10-22,4,76.0
2024-10-22,5,82.02
2024-10-22,6,94.91
2024-10-22,7,109.81
2024-10-22,8,133.62
2024-10-22,9,168.0
2024-10-22,10,182.02
2024-10-22,11,194.93
2024-10-22,12,203.83
2024-10-22,13,187.78
2024-10-22,14,179.46
2024-10-22,15,173.33
2024-10-22,16,182.71
2024-10-22,17,188.59
2024-10-22,18,193.91
2024-10-22,19,188.06
2024-10-22,20,174.82
2024-10-22,21,152.14
2024-10-22,22,120.06
2024-10-22,23,98.18
2024-10-23,0,97.44
2024-10-23,1,87.11
2024-10-23,2,82.05
2024-10-23,3,80.64
2024-10-23,4,76.16
2024-10-23,5,80.18
2024-10-23,6,95.76
2024-10-23,7,115.25
2024-10-23,8,131.41
2024-10-23,9,165.75
2024-10-23,10,183.29
2024-10-23,11,197.27
2024-10-23,12,203.97
2024-10-23,13,184.64
2024-10-23,14,186.74
2024-10-23,15,168.08
2024-10-23,16,177.37
2024-10-23,17,182.28
2024-10-23,18,200.06
2024-10-23,19,187.84
2024-10-23,20,170.07
2024-10-23,21,154.36
2024-10-23,22,121.69
2024-10-23,23,103.32
2024-10-24,0,96.99
2024-10-24,1,88.69
2024-10-24,2,84.5
2024-10-24,3,81.67
2024-10-24,4,76.67
2024-10-24,5,81.19
2024-10-24,6,93.94
2024-10-24,7,115.76
2024-10-24,8,129.19
2024-10-24,9,164.82
2024-10-24,10,180.6
2024-10-24,11,199.08
2024-10-24,12,201.13
2024-10-24,13,199.38
2024-10-24,14,186.53
2024-10-24,15,174.32
2024-10-24,16,175.13
2024-10-24,17,188.0
2024-10-24,18,206.64
2024-10-24,19,199.28
2024-10-24,20,174.44
2024-10-24,21,149.81
2024-10-24,22,121.62
2024-10-24,23,102.0
2024-10-25,0,99.49
2024-10-25,1,84.19
2024-10-25,2,81.46
2024-10-25,3,78.22
2024-10-25,4,76.41
2024-10-25,5,82.08
2024-10-25,6,97.25
2024-10-25,7,114.12
2024-10-25,8,134.61
2024-10-25,9,166.67
2024-10-25,10,185.51
2024-10-25,11,190.09
2024-10-25,12,200.95
2024-10-25,13,197.15
2024-10-25,14,184.89
2024-10-25,15,171.51
2024-10-25,16,181.49
2024-10-25,17,185.22
2024-10-25,18,199.78
2024-10-25,19,208.5
2024-10-25,20,170.41
2024-10-25,21,152.04
2024-10-25,22,119.79
2024-10-25,23,102.85
2024-10-26,0,83.09
2024-10-26,1,78.82
2024-10-26,2,74.27
2024-10-26,3,70.0
2024-10-26,4,70.0
2024-10-26,5,73.68
2024-10-26,6,87.1
2024-10-26,7,100.9
2024-10-26,8,113.44
2024-10-26,9,140.64
2024-10-26,10,163.15
2024-10-26,11,181.38
2024-10-26,12,181.07
2024-10-26,13,182.43
2024-10-26,14,169.74
2024-10-26,15,153.09
2024-10-26,16,163.74
2024-10-26,17,171.93
2024-10-26,18,172.72
2024-10-26,19,180.09
2024-10-26,20,160.81
2024-10-26,21,141.13
2024-10-26,22,105.45
2024-10-26,23,91.69
2024-10-27,0,85.15
2024-10-27,1,80.83
2024-10-27,2,73.1
2024-10-27,3,72.95
2024-10-27,4,70.0
2024-10-27,5,74.21
2024-10-27,6,88.95
2024-10-27,7,99.95
2024-10-27,8,117.66
2024-10-27,9,142.21
2024-10-27,10,165.55
2024-10-27,11,175.95
2024-10-27,12,176.23
2024-10-27,13,164.77
2024-10-27,14,163.54
2024-10-27,15,158.64
2024-10-27,16,163.14
2024-10-27,17,166.24
2024-10-27,18,175.86
2024-10-27,19,177.82
2024-10-27,20,157.96
2024-10-27,21,138.02
2024-10-27,22,113.0
2024-10-27,23,91.12
2024-10-28,0,96.94
2024-10-28,1,85.7
2024-10-28,2,82.77
2024-10-28,3,80.83
2024-10-28,4,77.82
2024-10-28,5,84.39
2024-10-28,6,95.56
2024-10-28,7,114.3
2024-10-28,8,133.53
2024-10-28,9,165.51
2024-10-28,10,179.19
2024-10-28,11,196.02
2024-10-28,12,206.23
2024-10-28,13,200.72
2024-10-28,14,189.03
2024-10-28,15,172.32
2024-10-28,16,182.99
2024-10-28,17,189.13
2024-10-28,18,204.51
2024-10-28,19,187.85
2024-10-28,20,176.44
2024-10-28,21,158.31
2024-10-28,22,123.61
2024-10-28,23,108.09
2024-10-29,0,95.13
2024-10-29,1,87.27
2024-10-29,2,83.07
2024-10-29,3,80.75
2024-10-29,4,73.81
2024-10-29,5,81.98
2024-10-29,6,99.77
2024-10-29,7,113.14
2024-10-29,8,135.44
2024-10-29,9,167.92
2024-10-29,10,184.1
2024-10-29,11,193.52
2024-10-29,12,208.28
2024-10-29,13,190.11
2024-10-29,14,184.11
2024-10-29,15,174.03
2024-10-29,16,179.94
2024-10-29,17,189.7
2024-10-29,18,204.84
2024-10-29,19,191.76
2024-10-29,20,168.0
2024-10-29,21,150.86
2024-10-29,22,119.02
2024-10-29,23,100.2
2024-10-30,0,98.25
2024-10-30,1,83.47
2024-10-30,2,81.73
2024-10-30,3,77.44
2024-10-30,4,75.96
2024-10-30,5,81.2
2024-10-30,6,98.16
2024-10-30,7,110.21
2024-10-30,8,128.03
2024-10-30,9,166.43
2024-10-30,10,176.14
2024-10-30,11,198.78
2024-10-30,12,202.17
2024-10-30,13,198.98
2024-10-30,14,181.52
2024-10-30,15,172.69
2024-10-30,16,178.91
2024-10-30,17,184.38
2024-10-30,18,200.06
2024-10-30,19,195.49
2024-10-30,20,172.77
2024-10-30,21,151.76
2024-10-30,22,124.65
2024-10-30,23,100.51
2024-10-31,0,96.48
2024-10-31,1,84.62
2024-10-31,2,82.59
2024-10-31,3,76.31
2024-10-31,4,74.0
2024-10-31,5,80.76
2024-10-31,6,96.69
2024-10-31,7,111.95
2024-10-31,8,129.55
2024-10-31,9,168.12
2024-10-31,10,184.43
2024-10-31,11,196.18
2024-10-31,12,209.03
2024-10-31,13,190.18
2024-10-31,14,186.86
2024-10-31,15,172.26
2024-10-31,16,178.09
2024-10-31,17,188.11
2024-10-31,18,198.69
2024-10-31,19,192.0
2024-10-31,20,175.03
2024-10-31,21,151.2
2024-10-31,22,122.0
2024-10-31,23,102.08
2024-11-01,0,97.74
2024-11-01,1,88.41
2024-11-01,2,86.84
2024-11-01,3,86.01
2024-11-01,4,80.04
2024-11-01,5,84.35
2024-11-01,6,99.27
2024-11-01,7,117.82
2024-11-01,8,138.43
2024-11-01,9,171.3
2024-11-01,10,188.01
2024-11-01,11,200.0
2024-11-01,12,208.14
2024-11-01,13,201.45
2024-11-01,14,186.16
2024-11-01,15,180.06
2024-11-01,16,181.02
2024-11-01,17,193.0
2024-11-01,18,196.35
2024-11-01,19,200.52
2024-11-01,20,177.99
2024-11-01,21,157.93
2024-11-01,22,126.06
2024-11-01,23,105.54
2024-11-02,0,88.63
2024-11-02,1,77.59
2024-11-02,2,74.54
2024-11-02,3,75.88
2024-11-02,4,71.05
2024-11-02,5,75.17
2024-11-02,6,88.38
2024-11-02,7,104.25
2024-11-02,8,124.59
2024-11-02,9,149.02
2024-11-02,10,169.95
2024-11-02,11,183.61
2024-11-02,12,186.12
2024-11-02,13,181.79
2024-11-02,14,168.38
2024-11-02,15,160.18
2024-11-02,16,163.82
2024-11-02,17,176.73
2024-11-02,18,182.19
2024-11-02,19,176.05
2024-11-02,20,160.71
2024-11-02,21,146.16
2024-11-02,22,115.09
2024-11-02,23,93.66
2024-11-03,0,90.19
2024-11-03,1,83.25
2024-11-03,2,77.04
2024-11-03,3,75.95
2024-11-03,4,70.9
2024-11-03,5,73.09
2024-11-03,6,90.27
2024-11-03,7,102.83
2024-11-03,8,123.81
2024-11-03,9,148.99
2024-11-03,10,172.88
2024-11-03,11,182.89
2024-11-03,12,193.8
2024-11-03,13,181.64
2024-11-03,14,169.6
2024-11-03,15,157.88
2024-11-03,16,164.58
2024-11-03,17,176.05
2024-11-03,18,185.37
2024-11-03,19,179.5
2024-11-03,20,163.7
2024-11-03,21,142.51
2024-11-03,22,112.06
2024-11-03,23,96.34
2024-11-04,0,102.15
2024-11-04,1,87.6
2024-11-04,2,84.56
2024-11-04,3,83.28
2024-11-04,4,77.5
2024-11-04,5,81.58
2024-11-04,6,99.55
2024-11-04,7,113.34
2024-11-04,8,137.32
2024-11-04,9,171.06
2024-11-04,10,191.06
2024-11-04,11,199.06
2024-11-04,12,215.55
2024-11-04,13,195.26
2024-11-04,14,186.77
2024-11-04,15,183.43
2024-11-04,16,181.48
2024-11-04,17,192.39
2024-11-04,18,204.21
2024-11-04,19,201.11
2024-11-04,20,177.39
2024-11-04,21,159.35
2024-11-04,22,127.04
2024-11-04,23,105.98
2024-11-05,0,101.61
2024-11-05,1,86.5
2024-11-05,2,87.79
2024-11-05,3,81.91
2024-11-05,4,78.01
2024-11-05,5,85.88
2024-11-05,6,98.32
2024-11-05,7,114.72
2024-11-05,8,136.2
2024-11-05,9,165.67
2024-11-05,10,183.3
2024-11-05,11,201.92
2024-11-05,12,207.73
2024-11-05,13,202.58
2024-11-05,14,181.52
2024-11-05,15,180.83
2024-11-05,16,185.98
2024-11-05,17,196.9
2024-11-05,18,199.35
2024-11-05,19,201.66
2024-11-05,20,176.79
2024-11-05,21,155.69
2024-11-05,22,126.2
2024-11-05,23,102.89
2024-11-06,0,98.98
2024-11-06,1,89.66
2024-11-06,2,83.79
2024-11-06,3,81.78
2024-11-06,4,77.98
2024-11-06,5,82.82
2024-11-06,6,100.43
2024-11-06,7,114.89
2024-11-06,8,136.54
2024-11-06,9,165.06
2024-11-06,10,186.76
2024-11-06,11,201.18
2024-11-06,12,208.15
2024-11-06,13,197.21
2024-11-06,14,190.39
2024-11-06,15,177.35
2024-11-06,16,179.6
2024-11-06,17,191.71
2024-11-06,18,204.78
2024-11-06,19,205.04
2024-11-06,20,178.31
2024-11-06,21,158.44
2024-11-06,22,125.81
2024-11-06,23,101.29
2024-11-07,0,101.32
2024-11-07,1,90.56
2024-11-07,2,83.7
2024-11-07,3,83.36
2024-11-07,4,77.42
2024-11-07,5,84.08
2024-11-07,6,94.71
2024-11-07,7,115.64
2024-11-07,8,133.45
2024-11-07,9,166.92
2024-11-07,10,197.75
2024-11-07,11,198.7
2024-11-07,12,207.79
2024-11-07,13,199.42
2024-11-07,14,191.48
2024-11-07,15,171.08
2024-11-07,16,178.92
2024-11-07,17,195.83
2024-11-07,18,200.78
2024-11-07,19,200.86
2024-11-07,20,180.22
2024-11-07,21,159.2
2024-11-07,22,127.24
2024-11-07,23,105.12
2024-11-08,0,100.05
2024-11-08,1,90.95
2024-11-08,2,83.88
2024-11-08,3,81.26
2024-11-08,4,80.05
2024-11-08,5,82.53
2024-11-08,6,102.92
2024-11-08,7,117.84
2024-11-08,8,132.88
2024-11-08,9,169.66
2024-11-08,10,188.67
2024-11-08,11,194.74
2024-11-08,12,203.87
2024-11-08,13,194.15
2024-11-08,14,185.95
2024-11-08,15,176.89
2024-11-08,16,181.25
2024-11-08,17,193.69
2024-11-08,18,190.64
2024-11-08,19,196.54
2024-11-08,20,175.42
2024-11-08,21,161.47
2024-11-08,22,124.01
2024-11-08,23,107.48
2024-11-09,0,90.87
2024-11-09,1,77.52
2024-11-09,2,74.53
2024-11-09,3,72.58
2024-11-09,4,70.78
2024-11-09,5,76.28
2024-11-09,6,91.62
2024-11-09,7,103.72
2024-11-09,8,122.08
2024-11-09,9,150.24
2024-11-09,10,168.41
2024-11-09,11,186.82
