Hour,Mall_Load_kWh,EV_Demand_kWh,Total_Demand_kWh
5466,2101.40,188.70,2290.10
5467,1838.72,150.96,1989.68
5468,1576.05,113.22,1689.27
5469,1313.37,75.48,1388.85
5470,1050.70,60.39,1111.08
5471,788.02,45.29,833.31
5472,788.02,37.74,825.76
5473,788.02,30.19,818.22
5474,788.02,22.64,810.67
5475,788.02,22.64,810.67
5476,788.02,22.64,810.67
5477,1050.70,37.74,1088.44
5478,1313.37,75.48,1388.85
5479,1576.05,135.87,1711.91
5480,1838.72,188.70,2027.42
5481,1838.72,211.35,2050.07
5482,1838.72,211.35,2050.07
5483,1576.05,188.70,1764.75
5484,1576.05,150.96,1727.01
5485,1576.05,135.87,1711.91
5486,1576.05,150.96,1727.01
5487,1576.05,166.06,1742.11
5488,1838.72,188.70,2027.42
5489,2101.40,211.35,2312.74
5490,2101.40,188.70,2290.10
5491,1838.72,150.96,1989.68
5492,1576.05,113.22,1689.27
5493,1313.37,75.48,1388.85
5494,1050.70,60.39,1111.08
5495,788.02,45.29,833.31
5496,788.02,37.74,825.76
5497,788.02,30.19,818.22
5498,788.02,22.64,810.67
5499,788.02,22.64,810.67
5500,788.02,22.64,810.67
5501,1050.70,37.74,1088.44
5502,1313.37,75.48,1388.85
5503,1576.05,135.87,1711.91
5504,1838.72,188.70,2027.42
5505,1838.72,211.35,2050.07
5506,1838.72,211.35,2050.07
5507,1576.05,188.70,1764.75
5508,1576.05,150.96,1727.01
5509,1576.05,135.87,1711.91
5510,1576.05,150.96,1727.01
5511,1576.05,166.06,1742.11
5512,1838.72,188.70,2027.42
5513,2101.40,211.35,2312.74
5514,2101.40,188.70,2290.10
5515,1838.72,150.96,1989.68
5516,1576.05,113.22,1689.27
5517,1313.37,75.48,1388.85
5518,1050.70,60.39,1111.08
5519,788.02,45.29,833.31
5520,788.02,37.74,825.76
5521,788.02,30.19,818.22
5522,788.02,22.64,810.67
5523,788.02,22.64,810.67
5524,788.02,22.64,810.67
5525,1050.70,37.74,1088.44
5526,1313.37,75.48,1388.85
5527,1576.05,135.87,1711.91
5528,1838.72,188.70,2027.42
5529,1838.72,211.35,2050.07
5530,1838.72,211.35,2050.07
5531,1576.05,188.70,1764.75
5532,1576.05,150.96,1727.01
5533,1576.05,135.87,1711.91
5534,1576.05,150.96,1727.01
5535,1576.05,166.06,1742.11
5536,1838.72,188.70,2027.42
5537,2101.40,211.35,2312.74
5538,2101.40,188.70,2290.10
5539,1838.72,150.96,1989.68
5540,1576.05,113.22,1689.27
5541,1313.37,75.48,1388.85
5542,1050.70,60.39,1111.08
5543,788.02,45.29,833.31
5544,788.02,37.74,825.76
5545,788.02,30.19,818.22
5546,788.02,22.64,810.67
5547,788.02,22.64,810.67
5548,788.02,22.64,810.67
5549,1050.70,37.74,1088.44
5550,1313.37,75.48,1388.85
5551,1576.05,135.87,1711.91
5552,1838.72,188.70,2027.42
5553,1838.72,211.35,2050.07
5554,1838.72,211.35,2050.07
5555,1576.05,188.70,1764.75
5556,1576.05,150.96,1727.01
5557,1576.05,135.87,1711.91
5558,1576.05,150.96,1727.01
5559,1576.05,166.06,1742.11
5560,1838.72,188.70,2027.42
5561,2101.40,211.35,2312.74
5562,2101.40,188.70,2290.10
5563,1838.72,150.96,1989.68
5564,1576.05,113.22,1689.27
5565,1313.37,75.48,1388.85
5566,1050.70,60.39,1111.08
5567,788.02,45.29,833.31
5568,788.02,37.74,825.76
5569,788.02,30.19,818.22
5570,788.02,22.64,810.67
5571,788.02,22.64,810.67
5572,788.02,22.64,810.67
5573,1050.70,37.74,1088.44
5574,1313.37,75.48,1388.85
5575,1576.05,135.87,1711.91
5576,1838.72,188.70,2027.42
5577,1838.72,211.35,2050.07
5578,1838.72,211.35,2050.07
5579,1576.05,188.70,1764.75
5580,1576.05,150.96,1727.01
5581,1576.05,135.87,1711.91
5582,1576.05,150.96,1727.01
5583,1576.05,166.06,1742.11
5584,1838.72,188.70,2027.42
5585,2101.40,211.35,2312.74
5586,2101.40,188.70,2290.10
5587,1838.72,150.96,1989.68
5588,1576.05,113.22,1689.27
5589,1313.37,75.48,1388.85
5590,1050.70,60.39,1111.08
5591,788.02,45.29,833.31
5592,788.02,37.74,825.76
5593,788.02,30.19,818.22
5594,788.02,22.64,810.67
5595,788.02,22.64,810.67
5596,788.02,22.64,810.67
5597,1050.70,37.74,1088.44
5598,1313.37,75.48,1388.85
5599,1576.05,135.87,1711.91
5600,1838.72,188.70,2027.42
5601,1838.72,211.35,2050.07
5602,1838.72,211.35,2050.07
5603,1576.05,188.70,1764.75
5604,1576.05,150.96,1727.01
5605,1576.05,135.87,1711.91
5606,1576.05,150.96,1727.01
5607,1576.05,166.06,1742.11
5608,1838.72,188.70,2027.42
5609,2101.40,211.35,2312.74
5610,2101.40,188.70,2290.10
5611,1838.72,150.96,1989.68
5612,1576.05,113.22,1689.27
5613,1313.37,75.48,1388.85
5614,1050.70,60.39,1111.08
5615,788.02,45.29,833.31
5616,788.02,37.74,825.76
5617,788.02,30.19,818.22
5618,788.02,22.64,810.67
5619,788.02,22.64,810.67
5620,788.02,22.64,810.67
5621,1050.70,37.74,1088.44
5622,1313.37,75.48,1388.85
5623,1576.05,135.87,1711.91
5624,1838.72,188.70,2027.42
5625,1838.72,211.35,2050.07
5626,1838.72,211.35,2050.07
5627,1576.05,188.70,1764.75
5628,1576.05,150.96,1727.01
5629,1576.05,135.87,1711.91
5630,1576.05,150.96,1727.01
5631,1576.05,166.06,1742.11
5632,1838.72,188.70,2027.42
5633,2101.40,211.35,2312.74
5634,2101.40,188.70,2290.10
5635,1838.72,150.96,1989.68
5636,1576.05,113.22,1689.27
5637,1313.37,75.48,1388.85
5638,1050.70,60.39,1111.08
5639,788.02,45.29,833.31
5640,788.02,37.74,825.76
5641,788.02,30.19,818.22
5642,788.02,22.64,810.67
5643,788.02,22.64,810.67
5644,788.02,22.64,810.67
5645,1050.70,37.74,1088.44
5646,1313.37,75.48,1388.85
5647,1576.05,135.87,1711.91
5648,1838.72,188.70,2027.42
5649,1838.72,211.35,2050.07
5650,1838.72,211.35,2050.07
5651,1576.05,188.70,1764.75
5652,1576.05,150.96,1727.01
5653,1576.05,135.87,1711.91
5654,1576.05,150.96,1727.01
5655,1576.05,166.06,1742.11
5656,1838.72,188.70,2027.42
5657,2101.40,211.35,2312.74
5658,2101.40,188.70,2290.10
5659,1838.72,150.96,1989.68
5660,1576.05,113.22,1689.27
5661,1313.37,75.48,1388.85
5662,1050.70,60.39,1111.08
5663,788.02,45.29,833.31
5664,788.02,37.74,825.76
5665,788.02,30.19,818.22
5666,788.02,22.64,810.67
5667,788.02,22.64,810.67
5668,788.02,22.64,810.67
5669,1050.70,37.74,1088.44
5670,1313.37,75.48,1388.85
5671,1576.05,135.87,1711.91
5672,1838.72,188.70,2027.42
5673,1838.72,211.35,2050.07
5674,1838.72,211.35,2050.07
5675,1576.05,188.70,1764.75
5676,1576.05,150.96,1727.01
5677,1576.05,135.87,1711.91
5678,1576.05,150.96,1727.01
5679,1576.05,166.06,1742.11
5680,1838.72,188.70,2027.42
5681,2101.40,211.35,2312.74
5682,2101.40,188.70,2290.10
5683,1838.72,150.96,1989.68
5684,1576.05,113.22,1689.27
5685,1313.37,75.48,1388.85
5686,1050.70,60.39,1111.08
5687,788.02,45.29,833.31
5688,788.02,37.74,825.76
5689,788.02,30.19,818.22
5690,788.02,22.64,810.67
5691,788.02,22.64,810.67
5692,788.02,22.64,810.67
5693,1050.70,37.74,1088.44
5694,1313.37,75.48,1388.85
5695,1576.05,135.87,1711.91
5696,1838.72,188.70,2027.42
5697,1838.72,211.35,2050.07
5698,1838.72,211.35,2050.07
5699,1576.05,188.70,1764.75
5700,1576.05,150.96,1727.01
5701,1576.05,135.87,1711.91
5702,1576.05,150.96,1727.01
5703,1576.05,166.06,1742.11
5704,1838.72,188.70,2027.42
5705,2101.40,211.35,2312.74
5706,2101.40,188.70,2290.10
5707,1838.72,150.96,1989.68
5708,1576.05,113.22,1689.27
5709,1313.37,75.48,1388.85
5710,1050.70,60.39,1111.08
5711,788.02,45.29,833.31
5712,788.02,37.74,825.76
5713,788.02,30.19,818.22
5714,788.02,22.64,810.67
5715,788.02,22.64,810.67
5716,788.02,22.64,810.67
5717,1050.70,37.74,1088.44
5718,1313.37,75.48,1388.85
5719,1576.05,135.87,1711.91
5720,1838.72,188.70,2027.42
5721,1838.72,211.35,2050.07
5722,1838.72,211.35,2050.07
5723,1576.05,188.70,1764.75
5724,1576.05,150.96,1727.01
5725,1576.05,135.87,1711.91
5726,1576.05,150.96,1727.01
5727,1576.05,166.06,1742.11
5728,1838.72,188.70,2027.42
5729,2101.40,211.35,2312.74
5730,2101.40,188.70,2290.10
5731,1838.72,150.96,1989.68
5732,1576.05,113.22,1689.27
5733,1313.37,75.48,1388.85
5734,1050.70,60.39,1111.08
5735,788.02,45.29,833.31
5736,788.02,37.74,825.76
5737,788.02,30.19,818.22
5738,788.02,22.64,810.67
5739,788.02,22.64,810.67
5740,788.02,22.64,810.67
5741,1050.70,37.74,1088.44
5742,1313.37,75.48,1388.85
5743,1576.05,135.87,1711.91
5744,1838.72,188.70,2027.42
5745,1838.72,211.35,2050.07
5746,1838.72,211.35,2050.07
5747,1576.05,188.70,1764.75
5748,1576.05,150.96,1727.01
5749,1576.05,135.87,1711.91
5750,1576.05,150.96,1727.01
5751,1576.05,166.06,1742.11
5752,1838.72,188.70,2027.42
5753,2101.40,211.35,2312.74
5754,2101.40,188.70,2290.10
5755,1838.72,150.96,1989.68
5756,1576.05,113.22,1689.27
5757,1313.37,75.48,1388.85
5758,1050.70,60.39,1111.08
5759,788.02,45.29,833.31
5760,788.02,37.74,825.76
5761,788.02,30.19,818.22
5762,788.02,22.64,810.67
5763,788.02,22.64,810.67
5764,788.02,22.64,810.67
5765,1050.70,37.74,1088.44
5766,1313.37,75.48,1388.85
5767,1576.05,135.87,1711.91
5768,1838.72,188.70,2027.42
5769,1838.72,211.35,2050.07
5770,1838.72,211.35,2050.07
5771,1576.05,188.70,1764.75
5772,1576.05,150.96,1727.01
5773,1576.05,135.87,1711.91
5774,1576.05,150.96,1727.01
5775,1576.05,166.06,1742.11
5776,1838.72,188.70,2027.42
5777,2101.40,211.35,2312.74
5778,2101.40,188.70,2290.10
5779,1838.72,150.96,1989.68
5780,1576.05,113.22,1689.27
5781,1313.37,75.48,1388.85
5782,1050.70,60.39,1111.08
5783,788.02,45.29,833.31
5784,788.02,37.74,825.76
5785,788.02,30.19,818.22
5786,788.02,22.64,810.67
5787,788.02,22.64,810.67
5788,788.02,22.64,810.67
5789,1050.70,37.74,1088.44
5790,1313.37,75.48,1388.85
5791,1576.05,135.87,1711.91
5792,1838.72,188.70,2027.42
5793,1838.72,211.35,2050.07
5794,1838.72,211.35,2050.07
5795,1576.05,188.70,1764.75
5796,1576.05,150.96,1727.01
5797,1576.05,135.87,1711.91
5798,1576.05,150.96,1727.01
5799,1576.05,166.06,1742.11
5800,1838.72,188.70,2027.42
5801,2101.40,211.35,2312.74
5802,2101.40,188.70,2290.10
5803,1838.72,150.96,1989.68
5804,1576.05,113.22,1689.27
5805,1313.37,75.48,1388.85
5806,1050.70,60.39,1111.08
5807,788.02,45.29,833.31
5808,788.02,37.74,825.76
5809,788.02,30.19,818.22
5810,788.02,22.64,810.67
5811,788.02,22.64,810.67
5812,788.02,22.64,810.67
5813,1050.70,37.74,1088.44
5814,1313.37,75.48,1388.85
5815,1576.05,135.87,1711.91
5816,1838.72,188.70,2027.42
5817,1838.72,211.35,2050.07
5818,1838.72,211.35,2050.07
5819,1576.05,188.70,1764.75
5820,1576.05,150.96,1727.01
5821,1576.05,135.87,1711.91
5822,1576.05,150.96,1727.01
5823,1576.05,166.06,1742.11
5824,1838.72,188.70,2027.42
5825,2101.40,211.35,2312.74
5826,2101.40,188.70,2290.10
5827,1838.72,150.96,1989.68
5828,1576.05,113.22,1689.27
5829,1313.37,75.48,1388.85
5830,1050.70,60.39,1111.08
5831,788.02,45.29,833.31
5832,788.02,37.74,825.76
5833,788.02,30.19,818.22
5834,788.02,22.64,810.67
5835,788.02,22.64,810.67
5836,788.02,22.64,810.67
5837,1050.70,37.74,1088.44
5838,1313.37,75.48,1388.85
5839,1576.05,135.87,1711.91
5840,1838.72,188.70,2027.42
5841,1838.72,211.35,2050.07
5842,1838.72,211.35,2050.07
5843,1576.05,188.70,1764.75
5844,1576.05,150.96,1727.01
5845,1576.05,135.87,1711.91
5846,1576.05,150.96,1727.01
5847,1576.05,166.06,1742.11
5848,1838.72,188.70,2027.42
5849,2101.40,211.35,2312.74
5850,2101.40,188.70,2290.10
5851,1838.72,150.96,1989.68
5852,1576.05,113.22,1689.27
5853,1313.37,75.48,1388.85
5854,1050.70,60.39,1111.08
5855,788.02,45.29,833.31
5856,788.02,37.74,825.76
5857,788.02,30.19,818.22
5858,788.02,22.64,810.67
5859,788.02,22.64,810.67
5860,788.02,22.64,810.67
5861,1050.70,37.74,1088.44
5862,1313.37,75.48,1388.85
5863,1576.05,135.87,1711.91
5864,1838.72,188.70,2027.42
5865,1838.72,211.35,2050.07
5866,1838.72,211.35,2050.07
5867,1576.05,188.70,1764.75
5868,1576.05,150.96,1727.01
5869,1576.05,135.87,1711.91
5870,1576.05,150.96,1727.01
5871,1576.05,166.06,1742.11
5872,1838.72,188.70,2027.42
5873,2101.40,211.35,2312.74
5874,2101.40,188.70,2290.10
5875,1838.72,150.96,1989.68
5876,1576.05,113.22,1689.27
5877,1313.37,75.48,1388.85
5878,1050.70,60.39,1111.08
5879,788.02,45.29,833.31
5880,788.02,37.74,825.76
5881,788.02,30.19,818.22
5882,788.02,22.64,810.67
5883,788.02,22.64,810.67
5884,788.02,22.64,810.67
5885,1050.70,37.74,1088.44
5886,1313.37,75.48,1388.85
5887,1576.05,135.87,1711.91
5888,1838.72,188.70,2027.42
5889,1838.72,211.35,2050.07
5890,1838.72,211.35,2050.07
5891,1576.05,188.70,1764.75
5892,1576.05,150.96,1727.01
5893,1576.05,135.87,1711.91
5894,1576.05,150.96,1727.01
5895,1576.05,166.06,1742.11
5896,1838.72,188.70,2027.42
5897,2101.40,211.35,2312.74
5898,2101.40,188.70,2290.10
5899,1838.72,150.96,1989.68
5900,1576.05,113.22,1689.27
5901,1313.37,75.48,1388.85
5902,1050.70,60.39,1111.08
5903,788.02,45.29,833.31
5904,788.02,37.74,825.76
5905,788.02,30.19,818.22
5906,788.02,22.64,810.67
5907,788.02,22.64,810.67
5908,788.02,22.64,810.67
5909,1050.70,37.74,1088.44
5910,1313.37,75.48,1388.85
5911,1576.05,135.87,1711.91
5912,1838.72,188.70,2027.42
5913,1838.72,211.35,2050.07
5914,1838.72,211.35,2050.07
5915,1576.05,188.70,1764.75
5916,1576.05,150.96,1727.01
5917,1576.05,135.87,1711.91
5918,1576.05,150.96,1727.01
5919,1576.05,166.06,1742.11
5920,1838.72,188.70,2027.42
5921,2101.40,211.35,2312.74
5922,2101.40,188.70,2290.10
5923,1838.72,150.96,1989.68
5924,1576.05,113.22,1689.27
5925,1313.37,75.48,1388.85
5926,1050.70,60.39,1111.08
5927,788.02,45.29,833.31
5928,788.02,37.74,825.76
5929,788.02,30.19,818.22
5930,788.02,22.64,810.67
5931,788.02,22.64,810.67
5932,788.02,22.64,810.67
5933,1050.70,37.74,1088.44
5934,1313.37,75.48,1388.85
5935,1576.05,135.87,1711.91
5936,1838.72,188.70,2027.42
5937,1838.72,211.35,2050.07
5938,1838.72,211.35,2050.07
5939,1576.05,188.70,1764.75
5940,1576.05,150.96,1727.01
5941,1576.05,135.87,1711.91
5942,1576.05,150.96,1727.01
5943,1576.05,166.06,1742.11
5944,1838.72,188.70,2027.42
5945,2101.40,211.35,2312.74
5946,2101.40,188.70,2290.10
5947,1838.72,150.96,1989.68
5948,1576.05,113.22,1689.27
5949,1313.37,75.48,1388.85
5950,1050.70,60.39,1111.08
5951,788.02,45.29,833.31
5952,788.02,37.74,825.76
5953,788.02,30.19,818.22
5954,788.02,22.64,810.67
5955,788.02,22.64,810.67
5956,788.02,22.64,810.67
5957,1050.70,37.74,1088.44
5958,1313.37,75.48,1388.85
5959,1576.05,135.87,1711.91
5960,1838.72,188.70,2027.42
5961,1838.72,211.35,2050.07
5962,1838.72,211.35,2050.07
5963,1576.05,188.70,1764.75
5964,1576.05,150.96,1727.01
5965,1576.05,135.87,1711.91
5966,1576.05,150.96,1727.01
5967,1576.05,166.06,1742.11
5968,1838.72,188.70,2027.42
5969,2101.40,211.35,2312.74
5970,2101.40,188.70,2290.10
5971,1838.72,150.96,1989.68
5972,1576.05,113.22,1689.27
5973,1313.37,75.48,1388.85
5974,1050.70,60.39,1111.08
5975,788.02,45.29,833.31
5976,788.02,37.74,825.76
5977,788.02,30.19,818.22
5978,788.02,22.64,810.67
5979,788.02,22.64,810.67
5980,788.02,22.64,810.67
5981,1050.70,37.74,1088.44
5982,1313.37,75.48,1388.85
5983,1576.05,135.87,1711.91
5984,1838.72,188.70,2027.42
5985,1838.72,211.35,2050.07
5986,1838.72,211.35,2050.07
5987,1576.05,188.70,1764.75
5988,1576.05,150.96,1727.01
5989,1576.05,135.87,1711.91
5990,1576.05,150.96,1727.01
5991,1576.05,166.06,1742.11
5992,1838.72,188.70,2027.42
5993,2101.40,211.35,2312.74
5994,2101.40,188.70,2290.10
5995,1838.72,150.96,1989.68
5996,1576.05,113.22,1689.27
5997,1313.37,75.48,1388.85
5998,1050.70,60.39,1111.08
5999,788.02,45.29,833.31
6000,788.02,37.74,825.76
6001,788.02,30.19,818.22
6002,788.02,22.64,810.67
6003,788.02,22.64,810.67
6004,788.02,22.64,810.67
6005,1050.70,37.74,1088.44
6006,1313.37,75.48,1388.85
6007,1576.05,135.87,1711.91
6008,1838.72,188.70,2027.42
6009,1838.72,211.35,2050.07
6010,1838.72,211.35,2050.07
6011,1576.05,188.70,1764.75
6012,1576.05,150.96,1727.01
6013,1576.05,135.87,1711.91
6014,1576.05,150.96,1727.01
6015,1576.05,166.06,1742.11
6016,1838.72,188.70,2027.42
6017,2101.40,211.35,2312.74
6018,2101.40,188.70,2290.10
6019,1838.72,150.96,1989.68
6020,1576.05,113.22,1689.27
6021,1313.37,75.48,1388.85
6022,1050.70,60.39,1111.08
6023,788.02,45.29,833.31
6024,788.02,37.74,825.76
6025,788.02,30.19,818.22
6026,788.02,22.64,810.67
6027,788.02,22.64,810.67
6028,788.02,22.64,810.67
6029,1050.70,37.74,1088.44
6030,1313.37,75.48,1388.85
6031,1576.05,135.87,1711.91
6032,1838.72,188.70,2027.42
6033,1838.72,211.35,2050.07
6034,1838.72,211.35,2050.07
6035,1576.05,188.70,1764.75
6036,1576.05,150.96,1727.01
6037,1576.05,135.87,1711.91
6038,1576.05,150.96,1727.01
6039,1576.05,166.06,1742.11
6040,1838.72,188.70,2027.42
6041,2101.40,211.35,2312.74
6042,2101.40,188.70,2290.10
6043,1838.72,150.96,1989.68
6044,1576.05,113.22,1689.27
6045,1313.37,75.48,1388.85
6046,1050.70,60.39,1111.08
6047,788.02,45.29,833.31
6048,788.02,37.74,825.76
6049,788.02,30.19,818.22
6050,788.02,22.64,810.67
6051,788.02,22.64,810.67
6052,788.02,22.64,810.67
6053,1050.70,37.74,1088.44
6054,1313.37,75.48,1388.85
6055,1576.05,135.87,1711.91
6056,1838.72,188.70,2027.42
6057,1838.72,211.35,2050.07
6058,1838.72,211.35,2050.07
6059,1576.05,188.70,1764.75
6060,1576.05,150.96,1727.01
6061,1576.05,135.87,1711.91
6062,1576.05,150.96,1727.01
6063,1576.05,166.06,1742.11
6064,1838.72,188.70,2027.42
6065,2101.40,211.35,2312.74
6066,2101.40,188.70,2290.10
6067,1838.72,150.96,1989.68
6068,1576.05,113.22,1689.27
6069,1313.37,75.48,1388.85
6070,1050.70,60.39,1111.08
6071,788.02,45.29,833.31
6072,788.02,37.74,825.76
6073,788.02,30.19,818.22
6074,788.02,22.64,810.67
6075,788.02,22.64,810.67
6076,788.02,22.64,810.67
6077,1050.70,37.74,1088.44
6078,1313.37,75.48,1388.85
6079,1576.05,135.87,1711.91
6080,1838.72,188.70,2027.42
6081,1838.72,211.35,2050.07
6082,1838.72,211.35,2050.07
6083,1576.05,188.70,1764.75
6084,1576.05,150.96,1727.01
6085,1576.05,135.87,1711.91
6086,1576.05,150.96,1727.01
6087,1576.05,166.06,1742.11
6088,1838.72,188.70,2027.42
6089,2101.40,211.35,2312.74
6090,2101.40,188.70,2290.10
6091,1838.72,150.96,1989.68
6092,1576.05,113.22,1689.27
6093,1313.37,75.48,1388.85
6094,1050.70,60.39,1111.08
6095,788.02,45.29,833.31
6096,788.02,37.74,825.76
6097,788.02,30.19,818.22
6098,788.02,22.64,810.67
6099,788.02,22.64,810.67
6100,788.02,22.64,810.67
6101,1050.70,37.74,1088.44
6102,1313.37,75.48,1388.85
6103,1576.05,135.87,1711.91
6104,1838.72,188.70,2027.42
6105,1838.72,211.35,2050.07
6106,1838.72,211.35,2050.07
6107,1576.05,188.70,1764.75
6108,1576.05,150.96,1727.01
6109,1576.05,135.87,1711.91
6110,1576.05,150.96,1727.01
6111,1576.05,166.06,1742.11
6112,1838.72,188.70,2027.42
6113,2101.40,211.35,2312.74
6114,2101.40,188.70,2290.10
6115,1838.72,150.96,1989.68
6116,1576.05,113.22,1689.27
6117,1313.37,75.48,1388.85
6118,1050.70,60.39,1111.08
6119,788.02,45.29,833.31
6120,788.02,37.74,825.76
6121,788.02,30.19,818.22
6122,788.02,22.64,810.67
6123,788.02,22.64,810.67
6124,788.02,22.64,810.67
6125,1050.70,37.74,1088.44
6126,1313.37,75.48,1388.85
6127,1576.05,135.87,1711.91
6128,1838.72,188.70,2027.42
6129,1838.72,211.35,2050.07
6130,1838.72,211.35,2050.07
6131,1576.05,188.70,1764.75
6132,1576.05,150.96,1727.01
6133,1576.05,135.87,1711.91
6134,1576.05,150.96,1727.01
6135,1576.05,166.06,1742.11
6136,1838.72,188.70,2027.42
6137,2101.40,211.35,2312.74
6138,2101.40,188.70,2290.10
6139,1838.72,150.96,1989.68
6140,1576.05,113.22,1689.27
6141,1313.37,75.48,1388.85
6142,1050.70,60.39,1111.08
6143,788.02,45.29,833.31
6144,788.02,37.74,825.76
6145,788.02,30.19,818.22
6146,788.02,22.64,810.67
6147,788.02,22.64,810.67
6148,788.02,22.64,810.67
6149,1050.70,37.74,1088.44
6150,1313.37,75.48,1388.85
6151,1576.05,135.87,1711.91
6152,1838.72,188.70,2027.42
6153,1838.72,211.35,2050.07
6154,1838.72,211.35,2050.07
6155,1576.05,188.70,1764.75
6156,1576.05,150.96,1727.01
6157,1576.05,135.87,1711.91
6158,1576.05,150.96,1727.01
6159,1576.05,166.06,1742.11
6160,1838.72,188.70,2027.42
6161,2101.40,211.35,2312.74
6162,2101.40,188.70,2290.10
6163,1838.72,150.96,1989.68
6164,1576.05,113.22,1689.27
6165,1313.37,75.48,1388.85
6166,1050.70,60.39,1111.08
6167,788.02,45.29,833.31
6168,788.02,37.74,825.76
6169,788.02,30.19,818.22
6170,788.02,22.64,810.67
6171,788.02,22.64,810.67
6172,788.02,22.64,810.67
6173,1050.70,37.74,1088.44
6174,1313.37,75.48,1388.85
6175,1576.05,135.87,1711.91
6176,1838.72,188.70,2027.42
6177,1838.72,211.35,2050.07
6178,1838.72,211.35,2050.07
6179,1576.05,188.70,1764.75
6180,1576.05,150.96,1727.01
6181,1576.05,135.87,1711.91
6182,1576.05,150.96,1727.01
6183,1576.05,166.06,1742.11
6184,1838.72,188.70,2027.42
6185,2101.40,211.35,2312.74
6186,2101.40,188.70,2290.10
6187,1838.72,150.96,1989.68
6188,1576.05,113.22,1689.27
6189,1313.37,75.48,1388.85
6190,1050.70,60.39,1111.08
6191,788.02,45.29,833.31
6192,788.02,37.74,825.76
6193,788.02,30.19,818.22
6194,788.02,22.64,810.67
6195,788.02,22.64,810.67
6196,788.02,22.64,810.67
6197,1050.70,37.74,1088.44
6198,1313.37,75.48,1388.85
6199,1576.05,135.87,1711.91
6200,1838.72,188.70,2027.42
6201,1838.72,211.35,2050.07
6202,1838.72,211.35,2050.07
6203,1576.05,188.70,1764.75
6204,1576.05,150.96,1727.01
6205,1576.05,135.87,1711.91
6206,1576.05,150.96,1727.01
6207,1576.05,166.06,1742.11
6208,1838.72,188.70,2027.42
6209,2101.40,211.35,2312.74
6210,2101.40,188.70,2290.10
6211,1838.72,150.96,1989.68
6212,1576.05,113.22,1689.27
6213,1313.37,75.48,1388.85
6214,1050.70,60.39,1111.08
6215,788.02,45.29,833.31
6216,788.02,37.74,825.76
6217,788.02,30.19,818.22
6218,788.02,22.64,810.67
6219,788.02,22.64,810.67
6220,788.02,22.64,810.67
6221,1050.70,37.74,1088.44
6222,1313.37,75.48,1388.85
6223,1576.05,135.87,1711.91
6224,1838.72,188.70,2027.42
6225,1838.72,211.35,2050.07
6226,1838.72,211.35,2050.07
6227,1576.05,188.70,1764.75
6228,1576.05,150.96,1727.01
6229,1576.05,135.87,1711.91
6230,1576.05,150.96,1727.01
6231,1576.05,166.06,1742.11
6232,1838.72,188.70,2027.42
6233,2101.40,211.35,2312.74
6234,2101.40,188.70,2290.10
6235,1838.72,150.96,1989.68
6236,1576.05,113.22,1689.27
6237,1313.37,75.48,1388.85
6238,1050.70,60.39,1111.08
6239,788.02,45.29,833.31
6240,788.02,37.74,825.76
6241,788.02,30.19,818.22
6242,788.02,22.64,810.67
6243,788.02,22.64,810.67
6244,788.02,22.64,810.67
6245,1050.70,37.74,1088.44
6246,1313.37,75.48,1388.85
6247,1576.05,135.87,1711.91
6248,1838.72,188.70,2027.42
6249,1838.72,211.35,2050.07
6250,1838.72,211.35,2050.07
6251,1576.05,188.70,1764.75
6252,1576.05,150.96,1727.01
6253,1576.05,135.87,1711.91
6254,1576.05,150.96,1727.01
6255,1576.05,166.06,1742.11
6256,1838.72,188.70,2027.42
6257,2101.40,211.35,2312.74
6258,2101.40,188.70,2290.10
6259,1838.72,150.96,1989.68
6260,1576.05,113.22,1689.27
6261,1313.37,75.48,1388.85
6262,1050.70,60.39,1111.08
6263,788.02,45.29,833.31
6264,788.02,37.74,825.76
6265,788.02,30.19,818.22
6266,788.02,22.64,810.67
6267,788.02,22.64,810.67
6268,788.02,22.64,810.67
6269,1050.70,37.74,1088.44
6270,1313.37,75.48,1388.85
6271,1576.05,135.87,1711.91
6272,1838.72,188.70,2027.42
6273,1838.72,211.35,2050.07
6274,1838.72,211.35,2050.07
6275,1576.05,188.70,1764.75
6276,1576.05,150.96,1727.01
6277,1576.05,135.87,1711.91
6278,1576.05,150.96,1727.01
6279,1576.05,166.06,1742.11
6280,1838.72,188.70,2027.42
6281,2101.40,211.35,2312.74
